time,open,high,low,close,CDV Line,CDV Candles (Open),CDV Candles (High,CDV Candles (Low),CDV Candles (Close),SMA 1,SMA 2,EMA 1,EMA 2
1739990400,44504,44517,44499,44508,,155948.8405522684,157672.17993811853,155948.8405522684,157418.26327145187,,,,
1739991000,44508,44517,44498,44507,,156683.55191186012,157672.17993811853,156683.55191186012,157519.0220433817,,,,
1739991600,44507,44527,44500,44522,,157101.2869776209,158194.1974819782,157101.2869776209,157780.03081531153,,,,
1739992200,44522,44646,44522,44638,,157440.65889646622,162200.6490948814,157440.65889646622,160197.4232884298,,,,
1739992800,44639,44678,44637,44657,,158819.041092448,163811.63689975944,158819.041092448,163006.14299732042,,,,
1739993400,44656,44661,44638,44646,,160912.59204488422,163811.63689975944,160912.59204488422,163410.615160629,,,,
1739994000,44648,44659,44625,44647,,162161.60360275663,163009.59342149858,162161.60360275663,162780.5493038515,,,,
1739994600,44646,44666,44638,44655,,162471.07645330406,163195.70161477587,162471.07645330406,162873.60340049016,,,,
1739995200,44654,44657,44606,44609,,162672.3399268971,163195.70161477587,162373.11337948174,162784.4074971288,,,,
1739995800,44608,44667,44606,44646,,162728.37371201295,163213.8019040719,162373.11337948174,162793.45764177683,,,,
1739996400,44645,44675,44627,44649,,162760.9156768949,164097.8019040719,162760.9156768949,163655.8019040719,,,,
1739997000,44648,44699,44645,44696,,163208.35879048338,165664.63523740525,163208.35879048338,164881.21857073857,,,,
1739997600,44694,44698,44665,44677,,164044.78868061097,165664.63523740525,164044.78868061097,165286.22614649616,,,,
1739998200,44678,44723,44667,44708,,164665.50741355357,169033.5134841585,164665.50741355357,166970.66526987278,,,,
1739998800,44708,44708,44654,44655,,165818.08634171318,169033.5134841585,165818.08634171318,168021.9671878622,,,,
1739999400,44655,44656,44642,44647,,166920.02676478768,167010.4208915659,166860.3494629945,166935.3851772802,,,,
1740061800,44563,44606,44533,44557,,166927.70597103395,166927.70597103395,163802.61658628215,165331.48302463832,,,,
1740062400,44559,44559,44448,44468,,166129.59449783614,166129.59449783614,159090.19316285872,161446.40487457043,,,,
1740063000,44468,44487,44377,44381,,163787.9996862033,163787.9996862033,154714.10679922235,156902.14998104054,,,,
1740063600,44381,44385,44258,44277,,160345.0748336219,160345.0748336219,148496.20522441922,151605.1560118208,,,,
1740064200,44276,44341,44259,44302,,155975.11542272137,155975.11542272137,148496.20522441922,149482.36376100458,,,,
1740064800,44304,44321,44265,44274,,152728.73959186298,152728.73959186298,148442.14729758995,149455.33479758995,,,,
1740065400,44273,44318,44201,44205,,151092.03719472646,151092.03719472646,146015.8011437438,147228.97422066686,,,,
1740066000,44201,44220,44140,44158,,149160.50570769666,149160.50570769666,143819.4823937438,144917.6417687438,,,,
1740066600,44158,44163,44126,44159,,147039.07373822024,147039.07373822024,143819.4823937438,144459.06347482488,,,,
1740067200,44161,44183,44119,44172,,145749.06860652257,146831.84768090595,145098.64455590595,145965.24611840595,,,,
1740067800,44171,44195,44128,44134,,145857.15736246426,146831.84768090595,145259.4297704582,146045.63872568207,,,,
1740068400,44132,44154,44114,44135,,145951.39804407317,146433.3297704582,145259.4297704582,145846.3797704582,,,,
1740069000,44135,44145,44043,44070,,145898.88890726567,146433.3297704582,144232.04055477193,145332.68516261506,,,,
1740069600,44068,44099,44048,44056,,145615.78703494038,145615.78703494038,143070.24643712488,143651.1434959484,,,,
1740070200,44055,44084,44050,44055,,144633.4652654444,144633.4652654444,143070.24643712488,143364.99643712488,,,,
1740070800,44054,44109,44040,44100,,143999.23085128464,144946.41310379154,143659.74643712488,144303.07977045822,,,,
1740071400,44100,44154,44098,44135,,144151.15531087143,146408.10060379154,144151.15531087143,145677.25685379154,,,,
1740072000,44136,44161,44126,44145,,144914.20608233148,147252.27203236296,144914.20608233148,146830.18631807726,,,,
1740072600,44143,44172,44131,44136,,145872.19620020437,147252.27203236296,145872.19620020437,146866.22325187514,,,,
1740073200,44136,44172,44133,44135,,146369.20972603976,146480.17447138735,145918.63600984888,146199.40524061813,,,,
1740073800,44135,44147,44080,44092,,146284.30748332894,146284.30748332894,144761.99421880412,145340.31511432648,,,,
1740074400,44091,44095,44058,44081,,145812.3112988277,145812.3112988277,143867.72394853385,144314.859083669,,,,
1740075000,44081,44113,44061,44071,,145063.58519124833,145063.58519124833,142977.07010238,143422.39702545694,,,,
1740075600,44071,44073,44034,44056,,144242.99110835264,144242.99110835264,142079.14702545694,142528.10856391847,,,,
1740076200,44052,44093,44044,44080,,143385.54983613556,143385.54983613556,142079.14702545694,142498.32559688552,,,,
1740076800,44083,44114,44062,44099,,142941.93771651055,143664.85032216023,142917.50416831407,143291.17724523717,,,,
1740077400,44099,44119,44070,44108,,143116.55748087386,144204.60542420106,143116.55748087386,143934.72787318064,,,,
1740078000,44109,44146,44101,44142,,143525.64267702727,145161.40542420105,143525.64267702727,144683.00542420105,,,,
1740078600,44143,44185,44143,44160,,144104.32405061414,146180.5601861058,144104.32405061414,145670.9828051534,,,,
1740079200,44161,44167,44134,44151,,144887.65342788378,146180.5601861058,144887.65342788378,145927.77230731794,,,,
1740079800,44152,44159,44123,44145,,145407.71286760084,145674.98442853006,145088.51220630785,145381.74831741897,,,,
1740080400,44144,44227,44143,44222,,145394.7305925099,146454.90506345071,145088.51220630785,145771.70863487927,,,,
1740081000,44224,44236,44207,44213,,145583.2196136946,146454.90506345071,145548.00851172657,146001.45678758866,,,,
1740081600,44214,44220,44194,44201,,145792.33820064162,145792.33820064162,144918.00851172657,145233.00851172657,,,,
1740082200,44202,44223,44183,44219,,145512.6733561841,145546.43351172656,144918.00851172657,145232.22101172656,,,,
1740082800,44219,44238,44219,44226,,145372.44718395534,146214.22298541077,145372.44718395534,145880.32824856867,,,,
1740083400,44225,44237,44196,44210,,145626.38771626202,146214.22298541077,145612.5644488254,145913.3937171181,,,,
1740084000,44210,44252,44194,44248,,145769.89071669005,146608.15065572195,145612.5644488254,146110.35755227366,,,,
1740084600,44249,44289,44233,44276,,145940.12413448186,151783.05244143624,145940.12413448186,149195.6015485791,,,,
1740085200,44276,44283,44245,44280,,147567.86284153047,153045.815599331,147567.86284153047,152414.43402038363,,,,
1740085800,44278,44282,44255,44257,,149991.14843095705,153045.815599331,149991.14843095705,152817.37115488655,,,,
1740148200,43997,44029,43942,43954,,151404.2597929218,152588.92671044212,145424.73130814327,149006.82900929268,,,,
1740148800,43952,43994,43891,43895,,150205.54440110724,150205.54440110724,141531.91577416268,143478.323541153,,,,
1740149400,43895,43906,43849,43884,,146841.9339711301,146841.9339711301,139058.26665135566,140295.09121275917,,,,
1740150000,43882,43899,43825,43895,,143568.51259194466,143568.51259194466,139058.26665135566,140525.80381351782,,,,
1740150600,43894,43918,43849,43875,,142047.15820273123,142047.15820273123,139683.6598162597,140838.50039596984,,,,
1740151200,43875,43901,43848,43869,,141442.82929935053,141442.82929935053,137898.6315143729,138791.1456653163,,,,
1740151800,43868,43898,43854,43887,,140116.9874823334,140116.9874823334,137898.6315143729,138850.07469619106,,,,
1740152400,43887,43898,43834,43853,,139483.53108926222,139801.51787800924,137222.12725300924,138511.82256550924,,,,
1740153000,43854,43873,43842,43872,,138997.67682738573,138997.67682738573,137222.12725300924,137799.4578981705,,,,
1740153600,43871,43903,43829,43858,,138398.56736277812,138398.56736277812,136939.5250298183,137658.15678657504,,,,
1740154200,43859,43907,43838,43898,,138028.36207467658,138635.43807329657,136939.5250298183,137787.48155155743,,,,
1740154800,43898,43918,43863,43872,,137907.921813117,138635.43807329657,137162.7108005693,137899.07443693292,,,,
1740155400,43871,43919,43858,43907,,137903.49812502495,138253.5632595857,137162.7108005693,137708.13703007752,,,,
1740156000,43907,43918,43873,43885,,137805.81757755124,138253.5632595857,137441.3743706968,137847.46881514127,,,,
1740156600,43881,43896,43850,43885,,137826.64319634624,138191.3743706968,137441.3743706968,137816.3743706968,,,,
1740157200,43880,43892,43859,43859,,137821.50878352154,138191.3743706968,137347.82891615137,137769.60164342407,,,,
1740157800,43865,43873,43810,43818,,137795.5552134728,137795.5552134728,135193.2257415482,136270.5273288498,,,,
1740158400,43817,43817,43779,43790,,137033.0412711613,137033.0412711613,133105.52837312716,134149.37705733767,,,,
1740159000,43791,43797,43713,43729,,135591.20916424948,135591.20916424948,130860.77837312716,131983.15337312716,,,,
1740159600,43730,43759,43718,43738,,133787.18126868832,133787.18126868832,130860.77837312716,131397.68690971253,,,,
1740160200,43739,43743,43659,43676,,132592.43408920043,132592.43408920043,129536.2204462979,130735.4079462979,,,,
1740160800,43676,43683,43633,43637,,131663.92101774918,131663.92101774918,126776.3304462979,128156.27544629789,,,,
1740161400,43638,43677,43596,43628,,129910.09823202353,129910.09823202353,124369.32427345839,125572.82735987815,,,,
1740162000,43626,43632,43552,43555,,127741.46279595085,127741.46279595085,121683.41177345839,123026.36802345837,,,,
1740162600,43556,43615,43515,43561,,125383.91540970461,125383.91540970461,121683.41177345839,122822.39927345839,,,,
1740163200,43563,43582,43515,43528,,124103.15734158151,124103.15734158151,122346.1330421151,123153.75990778676,,,,
1740163800,43527,43566,43519,43533,,123628.45862468414,123628.45862468414,122346.1330421151,122867.39368041298,,,,
1740164400,43535,43565,43497,43563,,123247.92615254855,125180.8896128285,123247.92615254855,124284.77196576967,,,,
1740165000,43565,43593,43528,43536,,123766.34905915911,125180.8896128285,123569.87422821311,124375.3819205208,,,,
1740165600,43535,43535,43419,43441,,124070.86548983995,124070.86548983995,120372.80526269587,121971.33974545449,,,,
1740166200,43439,43472,43432,43446,,123021.10261764722,123021.10261764722,120372.80526269587,121038.73651269588,,,,
1740166800,43448,43491,43429,43472,,122029.91956517156,123065.40969817973,121704.66776269587,122385.03873043781,,,,
1740167400,43471,43529,43471,43484,,122207.47914780468,124434.6079740418,122207.47914780468,123750.00883611076,,,,
1740168000,43483,43498,43458,43487,,122978.74399195772,125364.65797404181,122978.74399195772,124899.63297404182,,,,
1740168600,43487,43511,43459,43486,,123939.18848299977,125364.65797404181,123939.18848299977,124903.45605096489,,,,
1740169200,43479,43534,43471,43526,,124421.32226698233,126246.77793741178,124421.32226698233,125344.51603264987,,,,
1740169800,43528,43541,43502,43533,,124882.9191498161,127603.44460407845,124882.9191498161,126925.11127074511,,,,
1740170400,43533,43537,43465,43487,,125904.0152102806,127603.44460407845,125535.98627074512,126569.71543741178,,,,
1740171000,43488,43532,43457,43499,,126236.8653238462,130295.79960407846,125535.98627074512,127915.89293741179,,,,
1740171600,43498,43506,43477,43488,,127076.379130629,130295.79960407846,127076.379130629,129356.1013282164,,,,
1740172200,43487,43501,43482,43496,,128216.24022942269,128713.35042077537,128216.24022942269,128564.87673656485,,,,
1740407400,43666,43726,43601,43626,,128390.55848299377,128713.35042077537,122729.79042077537,125721.57042077537,,,,
1740408000,43627,43666,43544,43562,,127056.06445188457,127056.06445188457,118825.01583061145,120777.40312569341,,,,
1740408600,43563,43598,43517,43520,,123916.73378878899,123916.73378878899,115473.95410221639,117149.48496641392,,,,
1740409200,43521,43549,43420,43500,,120533.10937760145,120533.10937760145,112565.81456733267,114019.88433477453,,,,
1740409800,43500,43608,43491,43559,,117276.496856188,117276.496856188,112565.81456733267,114131.76328528138,,,,
1740410400,43558,43600,43534,43549,,115704.13007073468,115704.13007073468,114079.53018504828,114888.62109413919,,,,
1740411000,43549,43576,43499,43533,,115296.37558243694,115296.37558243694,112052.85486037296,113066.19252271063,,,,
1740411600,43532,43572,43511,43568,,114181.28405257378,114181.28405257378,112052.85486037296,113090.03928660246,,,,
1740412200,43569,43589,43455,43508,,113635.66166958812,114127.22371283197,111384.1266979066,112755.67520536928,,,,
1740412800,43511,43585,43499,43543,,113195.6684374787,113774.31274441823,111384.1266979066,112579.21972116242,,,,
1740413400,43544,43608,43535,43605,,112887.44407932056,116098.20315537714,112887.44407932056,114936.25794989768,,,,
1740414000,43606,43678,43594,43654,,113911.85101460913,118364.20315537714,113911.85101460913,117231.20315537714,,,,
1740414600,43655,43689,43608,43612,,115571.52708499314,118364.20315537714,115571.52708499314,117449.51179735245,,,,
1740415200,43611,43694,43611,43658,,116510.5194411728,118310.965017641,116510.5194411728,117422.89272848438,,,,
1740415800,43662,43679,43616,43628,,116966.70608482859,118310.965017641,116787.44914462513,117549.20708113306,,,,
1740416400,43629,43683,43616,43656,,117257.95658298083,118003.83720432663,116787.44914462513,117395.64317447587,,,,
1740417000,43655,43720,43646,43706,,117326.79987872834,119735.25612324555,117326.79987872834,118869.54666378608,,,,
1740417600,43707,43731,43685,43688,,118098.17327125721,119735.25612324555,118098.17327125721,118935.12025368033,,,,
1740418200,43688,43721,43674,43717,,118516.64676246876,119358.2609798598,118134.98438411512,118746.62268198746,,,,
1740418800,43716,43751,43706,43726,,118631.6347222281,120276.14986874869,118631.6347222281,119817.20542430424,,,,
1740419400,43725,43738,43687,43694,,119224.42007326617,120276.14986874869,118941.64006482712,119608.8949667879,,,,
1740420000,43693,43732,43680,43730,,119416.65752002705,120173.94775713481,118941.64006482712,119557.79391098097,,,,
1740420600,43731,43762,43688,43744,,119487.225715504,121302.00856794562,119487.225715504,120737.97816254021,,,,
1740421200,43742,43767,43724,43731,,120112.6019390221,121302.00856794562,120112.6019390221,120963.5667074805,,,,
1740421800,43731,43760,43721,43747,,120538.0843232513,121417.6889495795,120538.0843232513,121021.40689829746,,,,
1740422400,43746,43767,43712,43715,,120779.74561077438,121417.6889495795,120279.36167685223,120848.52531321587,,,,
1740423000,43715,43739,43695,43719,,120814.13546199512,121166.81622230678,120279.36167685223,120723.08894957951,,,,
1740423600,43717,43777,43716,43750,,120768.61220578731,122401.14409115924,120768.61220578731,121783.98015673301,,,,
1740424200,43748,43756,43697,43703,,121276.29618126017,122401.14409115924,121276.29618126017,121887.75426065076,,,,
1740424800,43704,43722,43681,43695,,121582.02522095546,121582.02522095546,120535.94979599596,120955.15711306912,,,,
1740425400,43696,43743,43694,43716,,121268.59116701229,121277.34775517962,120535.94979599596,120906.64877558779,,,,
1740426000,43715,43717,43668,43694,,121087.61997130004,121277.34775517962,120558.06204089391,120917.70489803678,,,,
1740426600,43691,43709,43656,43678,,121002.66243466841,121002.66243466841,119935.42053145995,120246.74128617694,,,,
1740427200,43680,43683,43641,43672,,120624.70186042268,120624.70186042268,118859.23005526948,119397.32529336472,,,,
1740427800,43673,43694,43646,43674,,120011.01357689369,120011.01357689369,118859.23005526948,119310.43838860281,,,,
1740428400,43674,43693,43629,43631,,119660.72598274825,119761.64672193615,117726.97484693615,118744.31078443615,,,,
1740429000,43634,43675,43632,43645,,119202.51838359219,119202.51838359219,117726.97484693615,118191.93996321522,,,,
1740429600,43644,43662,43605,43644,,118697.2291734037,119830.90507949429,118656.90507949429,119243.90507949429,,,,
1740430200,43646,43665,43504,43541,,118970.567126449,119830.90507949429,113724.47029688559,116777.68768818994,,,,
1740430800,43542,43571,43523,43571,,117874.12740731947,117874.12740731947,113724.47029688559,114703.81404688559,,,,
1740431400,43573,43600,43573,43587,,116288.97072710253,116288.97072710253,115683.15779688559,115909.41705614486,,,,
1740493800,43630,43806,43613,43743,,116099.1938916237,122765.41206669944,116099.1938916237,119450.54419105177,,,,
1740494400,43744,43751,43665,43716,,117774.86904133773,122765.41206669944,117774.86904133773,121569.73764809479,,,,
1740495000,43716,43720,43570,43625,,119672.30334471626,120374.06322949014,117216.96322949014,118795.51322949014,,,,
1740495600,43622,43622,43468,43504,,119233.9082871032,119233.9082871032,112673.32686585377,114945.14504767195,,,,
1740496200,43505,43526,43448,43461,,117089.52666738757,117089.52666738757,109887.6601991871,111280.49353252044,,,,
1740496800,43460,43478,43364,43381,,114185.010099954,114185.010099954,105504.52862023973,107696.0944097134,,,,
1740497400,43381,43506,43345,43499,,110940.5522548337,110940.5522548337,105504.52862023973,107607.85936558135,,,,
1740498000,43499,43568,43467,43539,,109274.20581020752,112774.10100201206,109274.20581020752,111242.6455564675,,,,
1740498600,43539,43616,43525,43547,,110258.42568333751,114536.51858442964,110258.42568333751,113655.30979322085,,,,
1740499200,43548,43554,43452,43505,,111956.86773827918,114536.51858442964,111956.86773827918,113344.53329031199,,,,
1740499800,43507,43565,43507,43510,,112650.70051429557,113581.84109964261,112152.54799619433,112867.19454791848,,,,
1740500400,43512,43549,43467,43478,,112758.94753110703,113581.84109964261,111917.52402647187,112749.68256305724,,,,
1740501000,43479,43496,43375,43464,,112754.31504708214,112754.31504708214,109816.82981159585,110867.17691903387,,,,
1740501600,43462,43527,43420,43523,,111810.745983058,111810.745983058,109816.82981159585,110770.66158729678,,,,
1740502200,43522,43586,43471,43541,,111290.7037851774,115086.14553691076,111290.7037851774,113405.31944995423,,,,
1740502800,43536,43559,43474,43498,,112348.01161756582,115086.14553691076,112348.01161756582,114204.16318396959,,,,
1740503400,43498,43523,43479,43499,,113276.0874007677,114031.95355830113,113276.0874007677,113677.06719466478,,,,
1740504000,43503,43555,43462,43554,,113476.57729771624,115458.01807443016,113476.57729771624,114744.98581636565,,,,
1740504600,43554,43625,43545,43614,,114110.78155704094,117200.14307443016,114110.78155704094,116329.08057443016,,,,
1740505200,43619,43657,43612,43637,,115219.93106573555,118388.04307443016,115219.93106573555,117794.09307443016,,,,
1740505800,43638,43696,43631,43694,,116507.01207008286,119950.80461289169,116507.01207008286,119169.42384366092,,,,
1740506400,43694,43777,43692,43748,,117838.21795687189,122076.68696583287,117838.21795687189,121013.74578936226,,,,
1740507000,43749,43757,43671,43677,,119425.98187311707,122076.68696583287,119425.98187311707,121136.03580304216,,,,
1740507600,43680,43710,43575,43578,,120281.00883807961,120281.00883807961,118603.97352914036,119399.67908469592,,,,
1740508200,43579,43711,43572,43704,,119840.34396138776,120867.91597518353,118603.97352914036,119735.94475216194,,,,
1740508800,43703,43742,43698,43725,,119788.14435677485,122154.16597518353,119788.14435677485,121511.04097518353,,,,
1740509400,43734,43735,43653,43659,,120649.59266597919,122154.16597518353,120635.86109713475,121395.01353615914,,,,
1740510000,43658,43673,43616,43633,,121022.30310106916,121022.30310106916,119561.948816433,120098.90495678387,,,,
1740510600,43634,43635,43560,43599,,120560.60402892652,120560.60402892652,118267.61548309967,118914.78214976632,,,,
1740511200,43595,43597,43541,43557,,119737.69308934643,119737.69308934643,116831.59762595681,117549.60655452825,,,,
1740511800,43557,43706,43555,43701,,118643.64982193735,119701.49828820847,116831.59762595681,118266.54795708266,,,,
1740512400,43699,43763,43666,43713,,118455.09888951,121724.10138099198,118455.09888951,120712.79983460023,,,,
1740513000,43714,43739,43702,43718,,119583.94936205511,122511.4121918028,119583.94936205511,122117.7567863974,,,,
1740513600,43719,43774,43703,43728,,120850.85307422625,123745.7783889859,120850.85307422625,123128.59529039435,,,,
1740514200,43731,43754,43693,43751,,121989.72418231031,125153.98330701869,121989.72418231031,124449.8808480023,,,,
1740514800,43753,43843,43746,43781,,123219.8025151563,127467.1276369156,123219.8025151563,126310.55547196715,,,,
1740515400,43782,43788,43667,43673,,124765.17899356173,127467.1276369156,124590.22681046932,126028.67722369244,,,,
1740516000,43675,43710,43628,43705,,125396.9281086271,126986.61705437176,124590.22681046932,125788.42193242055,,,,
1740516600,43702,43732,43649,43693,,125592.67502052382,126986.61705437176,123682.37609051634,125334.49657244404,,,,
1740517200,43693,43764,43686,43762,,125463.58579648394,125555.68378282402,123682.37609051634,124619.02993667018,,,,
1740517800,43762,43762,43743,43744,,125041.30786657706,125555.68378282402,125041.30786657706,125392.59167756085,,,,
1740580200,43722,43745,43617,43699,,125216.94977206895,125229.4995722977,120766.7417597977,122998.1206660477,,,,
1740580800,43701,43768,43648,43768,,124107.53521905834,124236.37092646437,120766.7417597977,122501.55634313104,,,,
1740581400,43769,43810,43766,43798,,123304.5457810947,127062.63229010074,123304.5457810947,125649.50160828256,,,,
1740582000,43798,43835,43762,43832,,124477.02369468863,129861.4884544843,124477.02369468863,128462.0603722925,,,,
1740582600,43831,43895,43815,43894,,126469.54203349056,133104.9072044843,126469.54203349056,131483.1978294843,,,,
1740583200,43896,43920,43862,43879,,128976.36993148742,133104.9072044843,128976.36993148742,131996.7175493119,,,,
1740583800,43879,43915,43852,43864,,130486.54374039966,130888.52789413948,129248.0517036633,130068.28979890139,,,,
1740584400,43861,43930,43859,43910,,130277.41676965053,130813.96719662104,129248.0517036633,130031.00945014217,,,,
1740585000,43909,43932,43870,43884,,130154.21310989634,130813.96719662104,129442.31397081459,130128.14058371782,,,,
1740585600,43884,43913,43850,43870,,130141.17684680708,130141.17684680708,128092.36952637015,128767.34174859237,,,,
1740586200,43869,43876,43834,43862,,129454.25929769973,129454.25929769973,127190.53619303682,127641.45285970348,,,,
1740586800,43862,43872,43825,43825,,128547.8560787016,128547.8560787016,125670.49363984533,126430.51491644108,,,,
1740587400,43826,43860,43761,43847,,127489.18549757134,127489.18549757134,125670.49363984533,126542.91788226957,,,,
1740588000,43850,43860,43771,43804,,127016.05168992045,127415.34212469381,125780.17358536797,126597.75785503088,,,,
1740588600,43806,43837,43727,43744,,126806.90477247567,126806.90477247567,124146.17358536797,124963.17358536797,,,,
1740589200,43745,43795,43721,43759,,125885.03917892181,125885.03917892181,124146.17358536797,124793.38980158418,,,,
1740589800,43759,43826,43736,43765,,125339.214490253,126580.33935113373,125339.214490253,126010.47268446707,,,,
1740590400,43766,43787,43721,43773,,125674.84358736002,128113.33935113373,125674.84358736002,127346.83935113373,,,,
1740591000,43773,43800,43656,43658,,126510.84146924688,128113.33935113373,124403.70393446706,126258.52164280039,,,,
1740591600,43658,43678,43628,43652,,126384.68155602363,126384.68155602363,122906.82393446706,123655.26393446706,,,,
1740592200,43652,43657,43506,43553,,125019.97274524535,125019.97274524535,119643.57890135447,121275.20141791076,,,,
1740592800,43549,43565,43511,43541,,123147.58708157807,123147.58708157807,118048.80112357669,118846.19001246558,,,,
1740593400,43540,43562,43485,43519,,120996.88854702182,120996.88854702182,116272.71021448578,117160.75566903123,,,,
1740594000,43521,43546,43431,43440,,119078.82210802654,119078.82210802654,113780.1015188336,115026.4058666597,,,,
1740594600,43439,43499,43431,43460,,117052.61398734312,117052.61398734312,113780.1015188336,114789.53166589243,,,,
1740595200,43459,43475,43410,43425,,115921.07282661778,115921.07282661778,113479.3156591051,114639.13873602817,,,,
1740595800,43422,43443,43369,43410,,115280.10578132297,115280.10578132297,111363.59944288888,112421.45755099699,,,,
1740596400,43409,43453,43371,43390,,113850.78166615998,113850.78166615998,108888.48358923034,110126.0415160596,,,,
1740597000,43391,43454,43383,43449,,111988.41159110979,111988.41159110979,108888.48358923034,110033.13147655429,,,,
1740597600,43449,43525,43438,43483,,111010.77153383204,113814.74488111961,111010.77153383204,112496.26212249891,,,,
1740598200,43482,43535,43474,43528,,111753.51682816548,115558.31865161141,111753.51682816548,114686.5317663655,,,,
1740598800,43528,43566,43519,43533,,113220.02429726548,116508.14843884546,113220.02429726548,116033.23354522843,,,,
1740599400,43532,43541,43435,43444,,114626.62892124696,116508.14843884546,113807.70504261904,115157.92674073225,,,,
1740600000,43446,43493,43428,43484,,114892.2778309896,115311.50504261904,113807.70504261904,114559.60504261905,,,,
1740600600,43483,43513,43455,43483,,114725.94143680432,116262.00504261904,114725.94143680432,115786.75504261904,,,,
1740601200,43482,43508,43452,43473,,115256.34823971169,116262.00504261904,115201.69254261904,115731.84879261904,,,,
1740601800,43471,43519,43452,43508,,115494.09851616537,117159.0656769474,115201.69254261904,116180.37910978323,,,,
1740602400,43508,43597,43497,43552,,115837.2388129743,119499.7856769474,115837.2388129743,118329.4256769474,,,,
1740603000,43554,43559,43471,43513,,117083.33224496085,119499.7856769474,114613.17772240195,117056.48169967468,,,,
1740603600,43513,43554,43329,43482,,117069.90697231777,117069.90697231777,111792.62661129083,113202.9021668464,,,,
1740604200,43481,43496,43465,43466,,115136.40456958208,115136.40456958208,111271.04596612955,111531.83628871018,,,,
1740666600,43514,43723,43506,43705,,113334.12042914613,119049.36854677471,111271.04596612955,115160.20725645212,,,,
1740667200,43706,43744,43649,43700,,114247.16384279913,119049.36854677471,114247.16384279913,117247.84749414313,,,,
1740667800,43699,43711,43569,43611,,115747.50566847113,115747.50566847113,110489.17855418762,112967.75249784958,,,,
1740668400,43608,43640,43521,43627,,114357.62908316035,114466.24578107837,110489.17855418762,112477.712167633,,,,
1740669000,43627,43801,43621,43798,,113417.67062539668,120804.72078107837,113417.67062539668,117635.48328107837,,,,
1740669600,43798,43949,43787,43874,,115526.57695323753,126263.29485515245,115526.57695323753,123534.00781811541,,,,
1740670200,43872,43926,43787,43892,,119530.29238567647,130241.7265098287,119530.29238567647,128252.51068249057,,,,
1740670800,43891,43914,43844,43900,,123891.40153408352,133244.85508125726,123891.40153408352,131743.290795543,,,,
1740671400,43897,43918,43780,43793,,127817.34616481327,133244.85508125726,127817.34616481327,131295.7029073442,,,,
1740672000,43793,43856,43777,43815,,129556.52453607874,131563.43680938054,129346.55073343118,130454.99377140586,,,,
1740672600,43816,43948,43816,43937,,130005.7591537423,134972.2284760472,130005.7591537423,133267.83264271385,,,,
1740673200,43938,43948,43791,43817,,131636.79589822807,134972.2284760472,131636.79589822807,133510.07242509178,,,,
1740673800,43815,43878,43799,43829,,132573.4341616599,133542.39105768068,132047.91637413637,132795.15371590853,,,,
1740674400,43828,43835,43747,43771,,132684.29393878422,133542.39105768068,131570.8853758625,132556.6382167716,,,,
1740675000,43772,43773,43668,43681,,132620.4660777779,132620.4660777779,128932.35204252916,130251.61870919583,,,,
1740675600,43682,43711,43651,43651,,131436.04239348686,131436.04239348686,127210.17704252916,128071.26454252917,,,,
1740676200,43654,43669,43604,43619,,129753.65346800801,129753.65346800801,125093.25396560608,126151.71550406763,,,,
1740676800,43618,43778,43600,43775,,127952.68448603782,128081.90565099934,125093.25396560608,126587.57980830272,,,,
1740677400,43774,43814,43756,43768,,127270.13214717027,128081.90565099934,126530.45737513727,127306.1815130683,,,,
1740678000,43768,43770,43671,43694,,127288.15683011929,127288.15683011929,124080.49777917768,125305.47757715748,,,,
1740678600,43694,43748,43664,43728,,126296.81720363838,126296.81720363838,124080.49777917768,124873.48587441575,,,,
1740679200,43734,43785,43715,43730,,125585.15153902707,125666.47396965386,124140.48825536815,124903.481112511,,,,
1740679800,43730,43810,43720,43784,,125244.31632576903,125918.88825536815,124140.48825536815,125029.68825536815,,,,
1740680400,43785,43825,43765,43777,,125137.00229056859,125918.88825536815,124799.72158870148,125359.30492203482,,,,
1740681000,43779,43810,43758,43807,,125248.1536063017,125810.49081947071,124799.72158870148,125305.1062040861,,,,
1740681600,43808,43810,43751,43781,,125276.6299051939,125810.49081947071,124618.15183641986,125214.32132794528,,,,
1740682200,43776,43798,43728,43735,,125245.47561656959,125245.47561656959,123037.98755070557,123828.0696935627,,,,
1740682800,43735,43751,43695,43712,,124536.77265506615,124536.77265506615,121161.73755070557,122099.86255070557,,,,
1740683400,43711,43719,43642,43674,,123318.31760288586,123318.31760288586,119308.12716109518,120234.93235590038,,,,
1740684000,43676,43696,43563,43568,,121776.62497939312,121776.62497939312,116586.45798816285,117947.29257462901,,,,
1740684600,43570,43571,43429,43462,,119861.95877701107,119861.95877701107,109856.70446703608,113221.58122759945,,,,
1740685200,43461,43480,43381,43432,,116541.77000230526,116541.77000230526,106573.9569922886,108215.33072966234,,,,
1740685800,43432,43491,43412,43444,,112378.5503659838,112378.5503659838,106573.9569922886,107680.06775178228,,,,
1740686400,43447,43447,43337,43380,,110029.30905888304,110029.30905888304,104856.77851127594,106821.47851127594,,,,
1740687000,43381,43386,43321,43338,,108425.39378507949,108425.39378507949,101846.07081896825,103351.42466512209,,,,
1740687600,43334,43417,43303,43310,,105888.4092251008,105888.4092251008,99269.46555581035,100557.7681873893,,,,
1740688200,43309,43406,43309,43343,,103223.08870624505,103223.08870624505,99269.46555581035,100729.71040117118,,,,
